Video_ID,url,embed_url
5,https://www.ted.com/talks/chris_bangle_says_great_cars_are_art,https://embed.ted.com/talks/chris_bangle_says_great_cars_are_art
996,https://www.ted.com/talks/tom_chatfield_7_ways_games_reward_the_brain,https://embed.ted.com/talks/tom_chatfield_7_ways_games_reward_the_brain
1367,https://www.ted.com/talks/shlomo_benartzi_saving_more_tomorrow,https://embed.ted.com/talks/shlomo_benartzi_saving_more_tomorrow
927,https://www.ted.com/talks/laurie_santos,https://embed.ted.com/talks/laurie_santos
2789,https://www.ted.com/talks/raj_panjabi_no_one_should_die_because_they_live_too_far_from_a_doctor,https://embed.ted.com/talks/raj_panjabi_no_one_should_die_because_they_live_too_far_from_a_doctor
467,https://www.ted.com/talks/sylvia_earle_s_ted_prize_wish_to_protect_our_oceans,https://embed.ted.com/talks/sylvia_earle_s_ted_prize_wish_to_protect_our_oceans
170,https://www.ted.com/talks/jeff_skoll_makes_movies_that_make_change,https://embed.ted.com/talks/jeff_skoll_makes_movies_that_make_change
2064,https://www.ted.com/talks/aziza_chaouni_how_i_brought_a_river_and_my_city_back_to_life,https://embed.ted.com/talks/aziza_chaouni_how_i_brought_a_river_and_my_city_back_to_life
591,https://www.ted.com/talks/tom_wujec_on_3_ways_the_brain_creates_meaning,https://embed.ted.com/talks/tom_wujec_on_3_ways_the_brain_creates_meaning
251,https://www.ted.com/talks/brian_greene_on_string_theory,https://embed.ted.com/talks/brian_greene_on_string_theory
1874,https://www.ted.com/talks/greg_asner_ecology_from_the_air,https://embed.ted.com/talks/greg_asner_ecology_from_the_air
2241,https://www.ted.com/talks/pamela_ronald_the_case_for_engineering_our_food,https://embed.ted.com/talks/pamela_ronald_the_case_for_engineering_our_food
801,https://www.ted.com/talks/sam_harris_science_can_show_what_s_right,https://embed.ted.com/talks/sam_harris_science_can_show_what_s_right
709,https://www.ted.com/talks/thulasiraj_ravilla_how_low_cost_eye_care_can_be_world_class,https://embed.ted.com/talks/thulasiraj_ravilla_how_low_cost_eye_care_can_be_world_class
1609,https://www.ted.com/talks/leah_buechley_how_to_sketch_with_electronics,https://embed.ted.com/talks/leah_buechley_how_to_sketch_with_electronics
1370,https://www.ted.com/talks/avi_rubin_all_your_devices_can_be_hacked,https://embed.ted.com/talks/avi_rubin_all_your_devices_can_be_hacked
929,https://www.ted.com/talks/jason_clay_how_big_brands_can_save_biodiversity,https://embed.ted.com/talks/jason_clay_how_big_brands_can_save_biodiversity
2158,https://www.ted.com/talks/erin_mckean_go_ahead_make_up_new_words,https://embed.ted.com/talks/erin_mckean_go_ahead_make_up_new_words
381,https://www.ted.com/talks/kristen_ashburn_s_heart_rending_pictures_of_aids,https://embed.ted.com/talks/kristen_ashburn_s_heart_rending_pictures_of_aids
1795,https://www.ted.com/talks/paul_kemp_robertson_bitcoin_sweat_tide_meet_the_future_of_branded_currency,https://embed.ted.com/talks/paul_kemp_robertson_bitcoin_sweat_tide_meet_the_future_of_branded_currency
1878,https://www.ted.com/talks/peter_doolittle_how_your_working_memory_makes_sense_of_the_world,https://embed.ted.com/talks/peter_doolittle_how_your_working_memory_makes_sense_of_the_world
1182,https://www.ted.com/talks/robert_hammond_building_a_park_in_the_sky,https://embed.ted.com/talks/robert_hammond_building_a_park_in_the_sky
1435,https://www.ted.com/talks/reuben_margolin_sculpting_waves_in_wood_and_time,https://embed.ted.com/talks/reuben_margolin_sculpting_waves_in_wood_and_time
713,https://www.ted.com/talks/ryan_lobo_through_the_lens_of_compassion,https://embed.ted.com/talks/ryan_lobo_through_the_lens_of_compassion
164,https://www.ted.com/talks/steven_pinker_on_language_and_thought,https://embed.ted.com/talks/steven_pinker_on_language_and_thought
1518,https://www.ted.com/talks/malte_spitz_your_phone_company_is_watching,https://embed.ted.com/talks/malte_spitz_your_phone_company_is_watching
2429,https://www.ted.com/talks/jocelyne_bloch_the_brain_may_be_able_to_repair_itself_with_help,https://embed.ted.com/talks/jocelyne_bloch_the_brain_may_be_able_to_repair_itself_with_help
1616,https://www.ted.com/talks/amos_winter_the_cheap_all_terrain_wheelchair,https://embed.ted.com/talks/amos_winter_the_cheap_all_terrain_wheelchair
1521,https://www.ted.com/talks/tracy_chevalier_finding_the_story_inside_the_painting,https://embed.ted.com/talks/tracy_chevalier_finding_the_story_inside_the_painting
2068,https://www.ted.com/talks/meera_vijayann_find_your_voice_against_gender_violence,https://embed.ted.com/talks/meera_vijayann_find_your_voice_against_gender_violence
2162,https://www.ted.com/talks/daniele_quercia_happy_maps,https://embed.ted.com/talks/daniele_quercia_happy_maps
603,https://www.ted.com/talks/nina_jablonski_breaks_the_illusion_of_skin_color,https://embed.ted.com/talks/nina_jablonski_breaks_the_illusion_of_skin_color
1095,https://www.ted.com/talks/janna_levin_the_sound_the_universe_makes,https://embed.ted.com/talks/janna_levin_the_sound_the_universe_makes
1714,https://www.ted.com/talks/thomas_insel_toward_a_new_understanding_of_mental_illness,https://embed.ted.com/talks/thomas_insel_toward_a_new_understanding_of_mental_illness
1257,https://www.ted.com/talks/beatrice_coron_stories_cut_from_paper,https://embed.ted.com/talks/beatrice_coron_stories_cut_from_paper
168,https://www.ted.com/talks/zeresenay_alemseged_looks_for_humanity_s_roots,https://embed.ted.com/talks/zeresenay_alemseged_looks_for_humanity_s_roots
386,https://www.ted.com/talks/newton_aduaka_tells_the_story_of_ezra,https://embed.ted.com/talks/newton_aduaka_tells_the_story_of_ezra
1991,https://www.ted.com/talks/marco_tempest_maybe_the_best_robot_demo_ever,https://embed.ted.com/talks/marco_tempest_maybe_the_best_robot_demo_ever
2336,https://www.ted.com/talks/robin_morgan_4_powerful_poems_about_parkinson_s_and_growing_older,https://embed.ted.com/talks/robin_morgan_4_powerful_poems_about_parkinson_s_and_growing_older
807,https://www.ted.com/talks/kevin_bales_how_to_combat_modern_slavery,https://embed.ted.com/talks/kevin_bales_how_to_combat_modern_slavery
673,https://www.ted.com/talks/jackie_tabick,https://embed.ted.com/talks/jackie_tabick
2166,https://www.ted.com/talks/tasso_azevedo_hopeful_lessons_from_the_battle_to_save_rainforests,https://embed.ted.com/talks/tasso_azevedo_hopeful_lessons_from_the_battle_to_save_rainforests
809,https://www.ted.com/talks/shukla_bose_teaching_one_child_at_a_time,https://embed.ted.com/talks/shukla_bose_teaching_one_child_at_a_time
2071,https://www.ted.com/talks/jill_shargaa_please_please_people_let_s_put_the_awe_back_in_awesome,https://embed.ted.com/talks/jill_shargaa_please_please_people_let_s_put_the_awe_back_in_awesome
1799,https://www.ted.com/talks/eli_beer_the_fastest_ambulance_a_motorcycle,https://embed.ted.com/talks/eli_beer_the_fastest_ambulance_a_motorcycle
811,https://www.ted.com/talks/kirk_citron_and_now_the_real_news,https://embed.ted.com/talks/kirk_citron_and_now_the_real_news
1261,https://www.ted.com/talks/daniel_wolpert_the_real_reason_for_brains,https://embed.ted.com/talks/daniel_wolpert_the_real_reason_for_brains
11,https://www.ted.com/talks/jane_goodall_on_what_separates_us_from_the_apes,https://embed.ted.com/talks/jane_goodall_on_what_separates_us_from_the_apes
1003,https://www.ted.com/talks/stefan_wolff_the_path_to_ending_ethnic_conflicts,https://embed.ted.com/talks/stefan_wolff_the_path_to_ending_ethnic_conflicts
2438,https://www.ted.com/talks/shonda_rhimes_my_year_of_saying_yes_to_everything,https://embed.ted.com/talks/shonda_rhimes_my_year_of_saying_yes_to_everything
1374,https://www.ted.com/talks/paul_gilding_the_earth_is_full,https://embed.ted.com/talks/paul_gilding_the_earth_is_full
2245,https://www.ted.com/talks/tal_danino_we_can_use_bacteria_to_detect_cancer_and_maybe_treat_it,https://embed.ted.com/talks/tal_danino_we_can_use_bacteria_to_detect_cancer_and_maybe_treat_it
172,https://www.ted.com/talks/john_maeda_on_the_simple_life,https://embed.ted.com/talks/john_maeda_on_the_simple_life
1881,https://www.ted.com/talks/toby_eccles_invest_in_social_change,https://embed.ted.com/talks/toby_eccles_invest_in_social_change
471,https://www.ted.com/talks/richard_pyle_dives_the_twilight_zone,https://embed.ted.com/talks/richard_pyle_dives_the_twilight_zone
1101,https://www.ted.com/talks/hans_rosling_and_the_magic_washing_machine,https://embed.ted.com/talks/hans_rosling_and_the_magic_washing_machine
2075,https://www.ted.com/talks/shubhendu_sharma_an_engineers_vision_for_tiny_forests_everywhere,https://embed.ted.com/talks/shubhendu_sharma_an_engineers_vision_for_tiny_forests_everywhere
2249,https://www.ted.com/talks/anand_varma_a_thrilling_look_at_the_first_21_days_of_a_bee_s_life,https://embed.ted.com/talks/anand_varma_a_thrilling_look_at_the_first_21_days_of_a_bee_s_life
1801,https://www.ted.com/talks/julie_taymor_spider_man_the_lion_king_and_life_on_the_creative_edge,https://embed.ted.com/talks/julie_taymor_spider_man_the_lion_king_and_life_on_the_creative_edge
1718,https://www.ted.com/talks/john_mcwhorter_txtng_is_killing_language_jk,https://embed.ted.com/talks/john_mcwhorter_txtng_is_killing_language_jk
261,https://www.ted.com/talks/joshua_klein_on_the_intelligence_of_crows,https://embed.ted.com/talks/joshua_klein_on_the_intelligence_of_crows
1186,https://www.ted.com/talks/simon_lewis_don_t_take_consciousness_for_granted,https://embed.ted.com/talks/simon_lewis_don_t_take_consciousness_for_granted
1007,https://www.ted.com/talks/conrad_wolfram_teaching_kids_real_math_with_computers,https://embed.ted.com/talks/conrad_wolfram_teaching_kids_real_math_with_computers
1885,https://www.ted.com/talks/david_lang_my_underwater_robot,https://embed.ted.com/talks/david_lang_my_underwater_robot
2173,https://www.ted.com/talks/joe_madiath_better_toilets_better_life,https://embed.ted.com/talks/joe_madiath_better_toilets_better_life
1188,https://www.ted.com/talks/rebecca_mackinnon_let_s_take_back_the_internet,https://embed.ted.com/talks/rebecca_mackinnon_let_s_take_back_the_internet
2590,https://www.ted.com/talks/helen_fisher_technology_hasn_t_changed_love_here_s_why,https://embed.ted.com/talks/helen_fisher_technology_hasn_t_changed_love_here_s_why
2513,https://www.ted.com/talks/adam_driver_my_journey_from_marine_to_actor,https://embed.ted.com/talks/adam_driver_my_journey_from_marine_to_actor
819,https://www.ted.com/talks/dean_kamen_the_emotion_behind_invention,https://embed.ted.com/talks/dean_kamen_the_emotion_behind_invention
266,https://www.ted.com/talks/yves_behar_on_designing_objects_that_tell_stories,https://embed.ted.com/talks/yves_behar_on_designing_objects_that_tell_stories
1442,https://www.ted.com/talks/karen_bass_unseen_footage_untamed_nature,https://embed.ted.com/talks/karen_bass_unseen_footage_untamed_nature
679,https://www.ted.com/talks/robert_wright_the_evolution_of_compassion,https://embed.ted.com/talks/robert_wright_the_evolution_of_compassion
1265,https://www.ted.com/talks/aparna_rao_high_tech_art_with_a_sense_of_humor,https://embed.ted.com/talks/aparna_rao_high_tech_art_with_a_sense_of_humor
2090,https://www.ted.com/talks/hans_and_ola_rosling_how_not_to_be_ignorant_about_the_world,https://embed.ted.com/talks/hans_and_ola_rosling_how_not_to_be_ignorant_about_the_world
1805,https://www.ted.com/talks/daniel_h_cohen_for_argument_s_sake,https://embed.ted.com/talks/daniel_h_cohen_for_argument_s_sake
821,https://www.ted.com/talks/jonathan_drori_every_pollen_grain_has_a_story,https://embed.ted.com/talks/jonathan_drori_every_pollen_grain_has_a_story
1724,https://www.ted.com/talks/jennifer_healey_if_cars_could_talk_accidents_might_be_avoidable,https://embed.ted.com/talks/jennifer_healey_if_cars_could_talk_accidents_might_be_avoidable
823,https://www.ted.com/talks/natalie_merchant_sings_old_poems_to_life,https://embed.ted.com/talks/natalie_merchant_sings_old_poems_to_life
2089,https://www.ted.com/talks/uldus_bakhtiozina_wry_photos_that_turn_stereotypes_upside_down,https://embed.ted.com/talks/uldus_bakhtiozina_wry_photos_that_turn_stereotypes_upside_down
2441,https://www.ted.com/talks/al_gore_the_case_for_optimism_on_climate_change,https://embed.ted.com/talks/al_gore_the_case_for_optimism_on_climate_change
1623,https://www.ted.com/talks/bobby_ghosh_why_global_jihad_is_losing,https://embed.ted.com/talks/bobby_ghosh_why_global_jihad_is_losing
2517,https://www.ted.com/talks/stephen_wilkes_the_passing_of_time_caught_in_a_single_photo,https://embed.ted.com/talks/stephen_wilkes_the_passing_of_time_caught_in_a_single_photo
2343,https://www.ted.com/talks/siddhartha_mukherjee_soon_we_ll_cure_diseases_with_a_cell_not_a_pill,https://embed.ted.com/talks/siddhartha_mukherjee_soon_we_ll_cure_diseases_with_a_cell_not_a_pill
1889,https://www.ted.com/talks/eddy_cartaya_my_glacier_cave_discoveries,https://embed.ted.com/talks/eddy_cartaya_my_glacier_cave_discoveries
1533,https://www.ted.com/talks/margaret_heffernan_dare_to_disagree,https://embed.ted.com/talks/margaret_heffernan_dare_to_disagree
1193,https://www.ted.com/talks/thandie_newton_embracing_otherness_embracing_myself,https://embed.ted.com/talks/thandie_newton_embracing_otherness_embracing_myself
475,https://www.ted.com/talks/willie_smits_restores_a_rainforest,https://embed.ted.com/talks/willie_smits_restores_a_rainforest
608,https://www.ted.com/talks/paul_romer,https://embed.ted.com/talks/paul_romer
477,https://www.ted.com/talks/mike_rowe_celebrates_dirty_jobs,https://embed.ted.com/talks/mike_rowe_celebrates_dirty_jobs
176,https://www.ted.com/talks/paul_maccready_flies_on_solar_wings,https://embed.ted.com/talks/paul_maccready_flies_on_solar_wings
2800,https://www.ted.com/talks/sharon_terry_science_didn_t_understand_my_kids_rare_disease_until_i_decided_to_study_it,https://embed.ted.com/talks/sharon_terry_science_didn_t_understand_my_kids_rare_disease_until_i_decided_to_study_it
178,https://www.ted.com/talks/carolyn_porco_flies_us_to_saturn,https://embed.ted.com/talks/carolyn_porco_flies_us_to_saturn
1109,https://www.ted.com/talks/sebastian_thrun_google_s_driverless_car,https://embed.ted.com/talks/sebastian_thrun_google_s_driverless_car
76,https://www.ted.com/talks/susan_savage_rumbaugh_on_apes_that_write,https://embed.ted.com/talks/susan_savage_rumbaugh_on_apes_that_write
2176,https://www.ted.com/talks/zeynep_tufekci_how_the_internet_has_made_social_change_easy_to_organize_hard_to_win,https://embed.ted.com/talks/zeynep_tufekci_how_the_internet_has_made_social_change_easy_to_organize_hard_to_win
1269,https://www.ted.com/talks/charlie_todd_the_shared_experience_of_absurdity,https://embed.ted.com/talks/charlie_todd_the_shared_experience_of_absurdity
1773,https://www.ted.com/talks/margaret_heffernan_the_dangers_of_willful_blindness,https://embed.ted.com/talks/margaret_heffernan_the_dangers_of_willful_blindness
2806,https://www.ted.com/talks/jim_yong_kim_doesn_t_everyone_deserve_a_chance_at_a_good_life,https://embed.ted.com/talks/jim_yong_kim_doesn_t_everyone_deserve_a_chance_at_a_good_life
390,https://www.ted.com/talks/james_surowiecki_on_the_turning_point_for_social_media,https://embed.ted.com/talks/james_surowiecki_on_the_turning_point_for_social_media
2594,https://www.ted.com/talks/isaac_lidsky_what_reality_are_you_creating_for_yourself,https://embed.ted.com/talks/isaac_lidsky_what_reality_are_you_creating_for_yourself
2353,https://www.ted.com/talks/anders_fjellberg_two_nameless_bodies_washed_up_on_the_beach_here_are_their_stories,https://embed.ted.com/talks/anders_fjellberg_two_nameless_bodies_washed_up_on_the_beach_here_are_their_stories
2520,https://www.ted.com/talks/shaolan_the_chinese_zodiac_explained,https://embed.ted.com/talks/shaolan_the_chinese_zodiac_explained
1010,https://www.ted.com/talks/john_hardy_my_green_school_dream,https://embed.ted.com/talks/john_hardy_my_green_school_dream
1112,https://www.ted.com/talks/stanley_mcchrystal,https://embed.ted.com/talks/stanley_mcchrystal
77,https://www.ted.com/talks/sheila_patek_clocks_the_fastest_animals,https://embed.ted.com/talks/sheila_patek_clocks_the_fastest_animals
2810,https://www.ted.com/talks/sinead_burke_why_design_should_include_everyone,https://embed.ted.com/talks/sinead_burke_why_design_should_include_everyone
182,https://www.ted.com/talks/maira_kalman_the_illustrated_woman,https://embed.ted.com/talks/maira_kalman_the_illustrated_woman
190,https://www.ted.com/talks/jan_chipchase_on_our_mobile_phones,https://embed.ted.com/talks/jan_chipchase_on_our_mobile_phones
271,https://www.ted.com/talks/nathan_myhrvold_on_archeology_animal_photography_bbq,https://embed.ted.com/talks/nathan_myhrvold_on_archeology_animal_photography_bbq
2434,https://www.ted.com/talks/thomas_peschak_dive_into_an_ocean_photographer_s_world,https://embed.ted.com/talks/thomas_peschak_dive_into_an_ocean_photographer_s_world
1728,https://www.ted.com/talks/rita_pierson_every_kid_needs_a_champion,https://embed.ted.com/talks/rita_pierson_every_kid_needs_a_champion
481,https://www.ted.com/talks/pattie_maes_demos_the_sixth_sense,https://embed.ted.com/talks/pattie_maes_demos_the_sixth_sense
1197,https://www.ted.com/talks/geoffrey_west_the_surprising_math_of_cities_and_corporations,https://embed.ted.com/talks/geoffrey_west_the_surprising_math_of_cities_and_corporations
2252,https://www.ted.com/talks/esther_perel_rethinking_infidelity_a_talk_for_anyone_who_has_ever_loved,https://embed.ted.com/talks/esther_perel_rethinking_infidelity_a_talk_for_anyone_who_has_ever_loved
1812,https://www.ted.com/talks/may_el_khalil_making_peace_is_a_marathon,https://embed.ted.com/talks/may_el_khalil_making_peace_is_a_marathon
2502,https://www.ted.com/talks/andrew_pelling_this_scientist_makes_ears_out_of_apples,https://embed.ted.com/talks/andrew_pelling_this_scientist_makes_ears_out_of_apples
1544,https://www.ted.com/talks/jon_ronson_strange_answers_to_the_psychopath_test,https://embed.ted.com/talks/jon_ronson_strange_answers_to_the_psychopath_test
1627,https://www.ted.com/talks/ellen_t_hoen_pool_medical_patents_save_lives,https://embed.ted.com/talks/ellen_t_hoen_pool_medical_patents_save_lives
1115,https://www.ted.com/talks/mick_ebeling_the_invention_that_unlocked_a_locked_in_artist,https://embed.ted.com/talks/mick_ebeling_the_invention_that_unlocked_a_locked_in_artist
1450,https://www.ted.com/talks/carl_schoonover_how_to_look_inside_the_brain,https://embed.ted.com/talks/carl_schoonover_how_to_look_inside_the_brain
276,https://www.ted.com/talks/murray_gell_mann_on_the_ancestor_of_language,https://embed.ted.com/talks/murray_gell_mann_on_the_ancestor_of_language
2814,https://www.ted.com/talks/liz_hajek_what_rivers_can_tell_us_about_the_earth_s_history,https://embed.ted.com/talks/liz_hajek_what_rivers_can_tell_us_about_the_earth_s_history
2598,https://www.ted.com/talks/pico_iyer_the_beauty_of_what_we_ll_never_know,https://embed.ted.com/talks/pico_iyer_the_beauty_of_what_we_ll_never_know
2527,https://www.ted.com/talks/chris_milk_the_birth_of_virtual_reality_as_an_art_form,https://embed.ted.com/talks/chris_milk_the_birth_of_virtual_reality_as_an_art_form
2696,https://www.ted.com/talks/jeff_kirschner_this_app_makes_it_fun_to_pick_up_litter,https://embed.ted.com/talks/jeff_kirschner_this_app_makes_it_fun_to_pick_up_litter
1272,https://www.ted.com/talks/thomas_suarez_a_12_year_old_app_developer,https://embed.ted.com/talks/thomas_suarez_a_12_year_old_app_developer
1893,https://www.ted.com/talks/marco_annunziata_welcome_to_the_age_of_the_industrial_internet,https://embed.ted.com/talks/marco_annunziata_welcome_to_the_age_of_the_industrial_internet
1014,https://www.ted.com/talks/jason_fried_why_work_doesn_t_happen_at_work,https://embed.ted.com/talks/jason_fried_why_work_doesn_t_happen_at_work
2255,https://www.ted.com/talks/chris_burkard_the_joy_of_surfing_in_ice_cold_water,https://embed.ted.com/talks/chris_burkard_the_joy_of_surfing_in_ice_cold_water
2818,https://www.ted.com/talks/tricia_wang_the_human_insights_missing_from_big_data,https://embed.ted.com/talks/tricia_wang_the_human_insights_missing_from_big_data
1791,https://www.ted.com/talks/chrystia_freeland_the_rise_of_the_new_global_super_rich,https://embed.ted.com/talks/chrystia_freeland_the_rise_of_the_new_global_super_rich
2604,https://www.ted.com/talks/rachel_botsman_we_ve_stopped_trusting_institutions_and_started_trusting_strangers,https://embed.ted.com/talks/rachel_botsman_we_ve_stopped_trusting_institutions_and_started_trusting_strangers
2260,https://www.ted.com/talks/sara_seager_the_search_for_planets_beyond_our_solar_system,https://embed.ted.com/talks/sara_seager_the_search_for_planets_beyond_our_solar_system
2264,https://www.ted.com/talks/jimmy_nelson_gorgeous_portraits_of_the_world_s_vanishing_people,https://embed.ted.com/talks/jimmy_nelson_gorgeous_portraits_of_the_world_s_vanishing_people
487,https://www.ted.com/talks/dan_ariely_on_our_buggy_moral_code,https://embed.ted.com/talks/dan_ariely_on_our_buggy_moral_code
2357,https://www.ted.com/talks/christine_sun_kim_the_enchanting_music_of_sign_language,https://embed.ted.com/talks/christine_sun_kim_the_enchanting_music_of_sign_language
1897,https://www.ted.com/talks/paul_piff_does_money_make_you_mean,https://embed.ted.com/talks/paul_piff_does_money_make_you_mean
278,https://www.ted.com/talks/george_dyson_at_the_birth_of_the_computer,https://embed.ted.com/talks/george_dyson_at_the_birth_of_the_computer
1276,https://www.ted.com/talks/robin_ince_science_versus_wonder,https://embed.ted.com/talks/robin_ince_science_versus_wonder
2448,https://www.ted.com/talks/reshma_saujani_teach_girls_bravery_not_perfection,https://embed.ted.com/talks/reshma_saujani_teach_girls_bravery_not_perfection
1203,https://www.ted.com/talks/mark_pagel_how_language_transformed_humanity,https://embed.ted.com/talks/mark_pagel_how_language_transformed_humanity
1119,https://www.ted.com/talks/dave_meslin_the_antidote_to_apathy,https://embed.ted.com/talks/dave_meslin_the_antidote_to_apathy
2702,https://www.ted.com/talks/carrie_poppy_a_scientific_approach_to_the_paranormal,https://embed.ted.com/talks/carrie_poppy_a_scientific_approach_to_the_paranormal
1017,https://www.ted.com/talks/william_ury,https://embed.ted.com/talks/william_ury
2274,https://www.ted.com/talks/tony_fadell_the_first_secret_of_design_is_noticing,https://embed.ted.com/talks/tony_fadell_the_first_secret_of_design_is_noticing
192,https://www.ted.com/talks/david_keith_s_surprising_ideas_on_climate_change,https://embed.ted.com/talks/david_keith_s_surprising_ideas_on_climate_change
280,https://www.ted.com/talks/robert_full_on_engineering_and_evolution,https://embed.ted.com/talks/robert_full_on_engineering_and_evolution
1631,https://www.ted.com/talks/ben_saunders_why_bother_leaving_the_house,https://embed.ted.com/talks/ben_saunders_why_bother_leaving_the_house
2618,https://www.ted.com/talks/ian_bremmer_how_the_us_should_use_its_superpower_status,https://embed.ted.com/talks/ian_bremmer_how_the_us_should_use_its_superpower_status
1456,https://www.ted.com/talks/philippe_petit_the_journey_across_the_high_wire,https://embed.ted.com/talks/philippe_petit_the_journey_across_the_high_wire
1903,https://www.ted.com/talks/ryan_holladay_to_hear_this_music_you_have_to_be_there_literally,https://embed.ted.com/talks/ryan_holladay_to_hear_this_music_you_have_to_be_there_literally
1280,https://www.ted.com/talks/phil_plait_how_to_defend_earth_from_asteroids,https://embed.ted.com/talks/phil_plait_how_to_defend_earth_from_asteroids
2600,https://www.ted.com/talks/alyssa_monks_how_loss_helped_one_artist_find_beauty_in_imperfection,https://embed.ted.com/talks/alyssa_monks_how_loss_helped_one_artist_find_beauty_in_imperfection
1284,https://www.ted.com/talks/britta_riley_a_garden_in_my_apartment,https://embed.ted.com/talks/britta_riley_a_garden_in_my_apartment
2708,https://www.ted.com/talks/peggy_orenstein_what_young_women_believe_about_their_own_sexual_pleasure,https://embed.ted.com/talks/peggy_orenstein_what_young_women_believe_about_their_own_sexual_pleasure
1206,https://www.ted.com/talks/zimchallenge,https://embed.ted.com/talks/zimchallenge
1907,https://www.ted.com/talks/luke_syson_how_i_learned_to_stop_worrying_and_love_useless_art,https://embed.ted.com/talks/luke_syson_how_i_learned_to_stop_worrying_and_love_useless_art
288,https://www.ted.com/talks/nicholas_negroponte_on_one_laptop_per_child_two_years_on,https://embed.ted.com/talks/nicholas_negroponte_on_one_laptop_per_child_two_years_on
1554,https://www.ted.com/talks/leslie_t_chang_the_voices_of_china_s_workers,https://embed.ted.com/talks/leslie_t_chang_the_voices_of_china_s_workers
1286,https://www.ted.com/talks/damon_horowitz_philosophy_in_prison,https://embed.ted.com/talks/damon_horowitz_philosophy_in_prison
1461,https://www.ted.com/talks/william_noel_revealing_the_lost_codex_of_archimedes,https://embed.ted.com/talks/william_noel_revealing_the_lost_codex_of_archimedes
1639,https://www.ted.com/talks/don_levy_a_cinematic_journey_through_visual_effects,https://embed.ted.com/talks/don_levy_a_cinematic_journey_through_visual_effects
1642,https://www.ted.com/talks/jonathan_haidt_how_common_threats_can_make_common_political_ground,https://embed.ted.com/talks/jonathan_haidt_how_common_threats_can_make_common_political_ground
1291,https://www.ted.com/talks/charles_limb_building_the_musical_muscle,https://embed.ted.com/talks/charles_limb_building_the_musical_muscle
197,https://www.ted.com/talks/philippe_starck_thinks_deep_on_design,https://embed.ted.com/talks/philippe_starck_thinks_deep_on_design
2621,https://www.ted.com/talks/halla_tomasdottir_it_s_time_for_women_to_run_for_office,https://embed.ted.com/talks/halla_tomasdottir_it_s_time_for_women_to_run_for_office
2625,https://www.ted.com/talks/jonathan_haidt_can_a_divided_america_heal,https://embed.ted.com/talks/jonathan_haidt_can_a_divided_america_heal
2833,https://www.ted.com/talks/anne_madden_meet_the_microscopic_life_in_your_home_and_on_your_face,https://embed.ted.com/talks/anne_madden_meet_the_microscopic_life_in_your_home_and_on_your_face
2839,https://www.ted.com/talks/peter_calthorpe_7_principles_for_building_better_cities,https://embed.ted.com/talks/peter_calthorpe_7_principles_for_building_better_cities
2840,https://www.ted.com/talks/richard_j_berry_a_practical_way_to_help_the_homeless_find_work_and_safety,https://embed.ted.com/talks/richard_j_berry_a_practical_way_to_help_the_homeless_find_work_and_safety
2843,https://www.ted.com/talks/ashton_applewhite_let_s_end_ageism,https://embed.ted.com/talks/ashton_applewhite_let_s_end_ageism
2847,https://www.ted.com/talks/niki_okuk_when_workers_own_companies_the_economy_is_more_resilient,https://embed.ted.com/talks/niki_okuk_when_workers_own_companies_the_economy_is_more_resilient
2850,https://www.ted.com/talks/carolyn_bertozzi_what_the_sugar_coating_on_your_cells_is_trying_to_tell_you,https://embed.ted.com/talks/carolyn_bertozzi_what_the_sugar_coating_on_your_cells_is_trying_to_tell_you
2854,https://www.ted.com/talks/chance_coughenour_how_your_pictures_can_help_reclaim_lost_history,https://embed.ted.com/talks/chance_coughenour_how_your_pictures_can_help_reclaim_lost_history
2858,https://www.ted.com/talks/robin_hanson_what_would_happen_if_we_upload_our_brains_to_computers,https://embed.ted.com/talks/robin_hanson_what_would_happen_if_we_upload_our_brains_to_computers
2862,https://www.ted.com/talks/helen_czerski_fun_home_experiments_that_teach_you_physics,https://embed.ted.com/talks/helen_czerski_fun_home_experiments_that_teach_you_physics
2866,https://www.ted.com/talks/jennifer_granick_how_the_us_government_spies_on_people_who_protest_including_you,https://embed.ted.com/talks/jennifer_granick_how_the_us_government_spies_on_people_who_protest_including_you
2873,https://www.ted.com/talks/olutimehin_adegbeye_who_belongs_in_a_city,https://embed.ted.com/talks/olutimehin_adegbeye_who_belongs_in_a_city
2877,https://www.ted.com/talks/julio_gil_future_tech_will_give_you_the_benefits_of_city_life_anywhere,https://embed.ted.com/talks/julio_gil_future_tech_will_give_you_the_benefits_of_city_life_anywhere
2880,https://www.ted.com/talks/sethembile_msezane_living_sculptures_that_stand_for_history_s_truths,https://embed.ted.com/talks/sethembile_msezane_living_sculptures_that_stand_for_history_s_truths
2883,https://www.ted.com/talks/helen_pearson_lessons_from_the_longest_study_on_human_development,https://embed.ted.com/talks/helen_pearson_lessons_from_the_longest_study_on_human_development
2887,https://www.ted.com/talks/theo_e_j_wilson_a_black_man_goes_undercover_in_the_alt_right,https://embed.ted.com/talks/theo_e_j_wilson_a_black_man_goes_undercover_in_the_alt_right
2892,https://www.ted.com/talks/prumsodun_ok_the_magic_of_khmer_classical_dance,https://embed.ted.com/talks/prumsodun_ok_the_magic_of_khmer_classical_dance
2895,https://www.ted.com/talks/david_lee_why_jobs_of_the_future_won_t_feel_like_work,https://embed.ted.com/talks/david_lee_why_jobs_of_the_future_won_t_feel_like_work
