Video_ID,url
1702,https://www.ted.com/talks/lawrence_lessig_we_the_people_and_the_republic_we_must_reclaim
1703,https://www.ted.com/talks/kees_moeliker_how_a_dead_duck_changed_my_life
1704,https://www.ted.com/talks/sanjay_dastoor_a_skateboard_with_a_boost
1706,https://www.ted.com/talks/dan_ariely_what_makes_us_feel_good_about_our_work
1707,https://www.ted.com/talks/skylar_tibbits_the_emergence_of_4d_printing
1708,https://www.ted.com/talks/ken_jennings_watson_jeopardy_and_me_the_obsolete_know_it_all
1709,https://www.ted.com/talks/keller_rinaudo_a_mini_robot_powered_by_your_phone
171,https://www.ted.com/talks/deborah_scranton_on_her_war_tapes
1710,https://www.ted.com/talks/freeman_hrabowski_4_pillars_of_college_success_in_science
1711,https://www.ted.com/talks/eric_dishman_health_care_should_be_a_team_sport
1712,https://www.ted.com/talks/laura_snyder_the_philosophical_breakfast_club
1713,https://www.ted.com/talks/rose_george_let_s_talk_crap_seriously
1714,https://www.ted.com/talks/thomas_insel_toward_a_new_understanding_of_mental_illness
1715,https://www.ted.com/talks/joshua_prager_in_search_for_the_man_who_broke_my_neck
1716,https://www.ted.com/talks/black_my_journey_to_yo_yo_mastery
1717,https://www.ted.com/talks/andres_lozano_parkinson_s_depression_and_the_switch_that_might_turn_them_off
1718,https://www.ted.com/talks/john_mcwhorter_txtng_is_killing_language_jk
1719,https://www.ted.com/talks/robert_gordon_the_death_of_innovation_the_end_of_growth
172,https://www.ted.com/talks/john_maeda_on_the_simple_life
1720,https://www.ted.com/talks/erik_brynjolfsson_the_key_to_growth_race_em_with_em_the_machines
1721,https://www.ted.com/talks/liu_bolin_the_invisible_man
1722,https://www.ted.com/talks/two_young_scientists_break_down_plastics_with_bacteria
1724,https://www.ted.com/talks/jennifer_healey_if_cars_could_talk_accidents_might_be_avoidable
1725,https://www.ted.com/talks/david_pogue_10_top_time_saving_tech_tips
1726,https://www.ted.com/talks/nilofer_merchant_got_a_meeting_take_a_walk
1727,https://www.ted.com/talks/taylor_wilson_my_radical_plan_for_small_nuclear_fission_reactors
1728,https://www.ted.com/talks/rita_pierson_every_kid_needs_a_champion
1729,https://www.ted.com/talks/sebastiao_salgado_the_silent_drama_of_photography
1730,https://www.ted.com/talks/juan_enriquez_how_to_think_about_digital_tattoos
1731,https://www.ted.com/talks/ramsey_musallam_3_rules_to_spark_learning
1732,https://www.ted.com/talks/geoffrey_canada_our_failing_schools_enough_is_enough
1733,https://www.ted.com/talks/angela_lee_duckworth_grit_the_power_of_passion_and_perseverance
1734,https://www.ted.com/talks/pearl_arredondo_my_story_from_gangland_daughter_to_star_teacher
1735,https://www.ted.com/talks/timothy_bartik_the_economic_case_for_preschool
1736,https://www.ted.com/talks/shaolan_learn_to_read_chinese_with_ease
1737,https://www.ted.com/talks/malcolm_london_high_school_training_ground
1738,https://www.ted.com/talks/ken_robinson_how_to_escape_education_s_death_valley
1739,https://www.ted.com/talks/bill_gates_teachers_need_real_feedback
174,https://www.ted.com/talks/norman_foster_s_green_agenda
1741,https://www.ted.com/talks/meg_jay_why_30_is_not_the_new_20
1742,https://www.ted.com/talks/maria_bezaitis_the_surprising_need_for_strangeness
1743,https://www.ted.com/talks/jay_silver_hack_a_banana_make_a_keyboard
1744,https://www.ted.com/talks/judy_macdonald_johnston_prepare_for_a_good_end_of_life
1745,https://www.ted.com/talks/sergey_brin_why_google_glass
1746,https://www.ted.com/talks/peter_singer_the_why_and_how_of_effective_altruism
1747,https://www.ted.com/talks/phil_hansen_embrace_the_shake
1749,https://www.ted.com/talks/alastair_parvin_architecture_for_the_people_by_the_people
175,https://www.ted.com/talks/sugata_mitra_shows_how_kids_teach_themselves
1750,https://www.ted.com/talks/ji_hae_park_the_violin_and_my_dark_night_of_the_soul
1751,https://www.ted.com/talks/hendrik_poinar_bring_back_the_woolly_mammoth
1752,https://www.ted.com/talks/paola_antonelli_why_i_brought_pacman_to_moma
1753,https://www.ted.com/talks/jackson_katz_violence_against_women_it_s_a_men_s_issue
1754,https://www.ted.com/talks/alex_laskey_how_behavioral_science_can_lower_your_energy_bill
1755,https://www.ted.com/talks/lisa_bu_how_books_can_open_your_mind
1756,https://www.ted.com/talks/andrew_solomon_love_no_matter_what
1757,https://www.ted.com/talks/anas_aremeyaw_anas_how_i_named_shamed_and_jailed
1758,https://www.ted.com/talks/denise_herzing_could_we_speak_the_language_of_dolphins
1759,https://www.ted.com/talks/andrew_mcafee_what_will_future_jobs_look_like
176,https://www.ted.com/talks/paul_maccready_flies_on_solar_wings
1760,https://www.ted.com/talks/martin_villeneuve_how_i_made_an_impossible_film
1761,https://www.ted.com/talks/al_vernacchio_sex_needs_a_new_metaphor_here_s_one
1762,https://www.ted.com/talks/rodney_brooks_why_we_will_rely_on_robots
1763,https://www.ted.com/talks/camille_seaman_photos_from_a_storm_chaser
1764,https://www.ted.com/talks/raffaello_d_andrea_the_astounding_athletic_power_of_quadcopters
1765,https://www.ted.com/talks/george_papandreou_imagine_a_european_democracy_without_borders
1766,https://www.ted.com/talks/daniel_suarez_the_kill_decision_shouldn_t_belong_to_a_robot
1767,https://www.ted.com/talks/manal_al_sharif_a_saudi_woman_who_dared_to_drive
1768,https://www.ted.com/talks/didier_sornette_how_we_can_predict_the_next_financial_crisis
1769,https://www.ted.com/talks/paul_pholeros_how_to_reduce_poverty_fix_homes
177,https://www.ted.com/talks/larry_brilliant_makes_the_case_for_optimism
1770,https://www.ted.com/talks/juliana_rotich_meet_brck_internet_access_built_for_africa
1771,https://www.ted.com/talks/joseph_kim_the_family_i_lost_in_north_korea_and_the_family_i_gained
1772,https://www.ted.com/talks/lesley_hazleton_the_doubt_essential_to_faith
1773,https://www.ted.com/talks/margaret_heffernan_the_dangers_of_willful_blindness
1774,https://www.ted.com/talks/peter_attia_what_if_we_re_wrong_about_diabetes
1776,https://www.ted.com/talks/bob_mankoff_anatomy_of_a_new_yorker_cartoon
1777,https://www.ted.com/talks/michael_archer_how_we_ll_resurrect_the_gastric_brooding_frog_the_tasmanian_tiger
1778,https://www.ted.com/talks/eric_x_li_a_tale_of_two_political_systems
1779,https://www.ted.com/talks/joel_selanikio_the_surprising_seeds_of_a_big_data_revolution_in_healthcare
178,https://www.ted.com/talks/carolyn_porco_flies_us_to_saturn
1780,https://www.ted.com/talks/gavin_pretor_pinney_cloudy_with_a_chance_of_joy
1781,https://www.ted.com/talks/jinha_lee_a_tool_that_lets_you_touch_pixels
1782,https://www.ted.com/talks/sleepy_man_banjo_boys_bluegrass_virtuosity_from_new_jersey
1783,https://www.ted.com/talks/mohamed_hijri_a_simple_solution_to_the_coming_phosphorus_crisis
1784,https://www.ted.com/talks/charmian_gooch_meet_global_corruption_s_hidden_players
1785,https://www.ted.com/talks/michael_green_why_we_should_build_wooden_skyscrapers
1786,https://www.ted.com/talks/the_interspecies_internet_an_idea_in_progress
1787,https://www.ted.com/talks/jack_andraka_a_promising_test_for_pancreatic_cancer_from_a_teenager
1788,https://www.ted.com/talks/bernie_krause_the_voice_of_the_natural_world
1789,https://www.ted.com/talks/pico_iyer_where_is_home
179,https://www.ted.com/talks/kenichi_ebina_s_magic_moves
1790,https://www.ted.com/talks/dong_woo_jang_the_art_of_bow_making
1791,https://www.ted.com/talks/chrystia_freeland_the_rise_of_the_new_global_super_rich
1792,https://www.ted.com/talks/tom_thum_the_orchestra_in_my_mouth
1793,https://www.ted.com/talks/kate_stone_dj_decks_made_of_paper
1794,https://www.ted.com/talks/john_searle_our_shared_condition_consciousness
1795,https://www.ted.com/talks/paul_kemp_robertson_bitcoin_sweat_tide_meet_the_future_of_branded_currency
1796,https://www.ted.com/talks/roberto_d_angelo_francesca_fedeli_in_our_baby_s_illness_a_life_lesson
1797,https://www.ted.com/talks/tania_luna_how_a_penny_made_me_feel_like_a_millionaire
1798,https://www.ted.com/talks/bastian_schaefer_a_3d_printed_jumbo_jet
1799,https://www.ted.com/talks/eli_beer_the_fastest_ambulance_a_motorcycle
18,https://www.ted.com/talks/janine_benyus_shares_nature_s_designs
1800,https://www.ted.com/talks/eleanor_longden_the_voices_in_my_head
1801,https://www.ted.com/talks/julie_taymor_spider_man_the_lion_king_and_life_on_the_creative_edge
1802,https://www.ted.com/talks/peter_van_manen_how_can_formula_1_racing_help_babies
1803,https://www.ted.com/talks/suzanne_talhouk_don_t_kill_your_language
1804,https://www.ted.com/talks/beardyman_the_polyphonic_me
1805,https://www.ted.com/talks/daniel_h_cohen_for_argument_s_sake
1806,https://www.ted.com/talks/jinsop_lee_design_for_all_5_senses
1807,https://www.ted.com/talks/saki_mafundikwa_ingenuity_and_elegance_in_ancient_african_alphabets
1808,https://www.ted.com/talks/derek_paravicini_and_adam_ockelford_in_the_key_of_genius
1809,https://www.ted.com/talks/shigeru_ban_emergency_shelters_made_from_paper
181,https://www.ted.com/talks/richard_branson_s_life_at_30_000_feet
1810,https://www.ted.com/talks/russell_foster_why_do_we_sleep
1811,https://www.ted.com/talks/adam_spencer_why_i_fell_in_love_with_monster_prime_numbers
1812,https://www.ted.com/talks/may_el_khalil_making_peace_is_a_marathon
1813,https://www.ted.com/talks/steve_ramirez_and_xu_liu_a_mouse_a_laser_beam_a_manipulated_memory
1814,https://www.ted.com/talks/alexa_meade
1815,https://www.ted.com/talks/kelly_mcgonigal_how_to_make_stress_your_friend
1816,https://www.ted.com/talks/george_monbiot_for_more_wonder_rewild_the_world
1817,https://www.ted.com/talks/jake_barton_the_museum_of_you
1818,https://www.ted.com/talks/ron_mccallum_how_technology_allowed_me_to_read
1819,https://www.ted.com/talks/sonia_shah_3_reasons_we_still_haven_t_gotten_rid_of_malaria
182,https://www.ted.com/talks/maira_kalman_the_illustrated_woman
1820,https://www.ted.com/talks/james_lyne_everyday_cybercrime_and_what_you_can_do_about_it
1821,https://www.ted.com/talks/apollo_robbins_the_art_of_misdirection
1822,https://www.ted.com/talks/marla_spivak_why_bees_are_disappearing
1823,https://www.ted.com/talks/eric_berlow_and_sean_gourley_mapping_ideas_worth_spreading
1824,https://www.ted.com/talks/andras_forgacs_leather_and_meat_without_killing_animals
1825,https://www.ted.com/talks/benjamin_barber_why_mayors_should_rule_the_world
1826,https://www.ted.com/talks/elizabeth_loftus_the_fiction_of_memory
1827,https://www.ted.com/talks/stuart_firestein_the_pursuit_of_ignorance
1828,https://www.ted.com/talks/james_flynn_why_our_iq_levels_are_higher_than_our_grandparents
1829,https://www.ted.com/talks/onora_o_neill_what_we_don_t_understand_about_trust
183,https://www.ted.com/talks/paul_rothemund_casts_a_spell_with_dna
1830,https://www.ted.com/talks/kevin_breel_confessions_of_a_depressed_comic
1831,https://www.ted.com/talks/malcolm_gladwell_the_unheard_story_of_david_and_goliath
1832,https://www.ted.com/talks/kelli_swazey_life_that_doesn_t_end_with_death
1833,https://www.ted.com/talks/amy_webb_how_i_hacked_online_dating
1834,https://www.ted.com/talks/fabian_oefner_psychedelic_science
1835,https://www.ted.com/talks/jason_pontin_can_technology_solve_our_big_problems
1836,https://www.ted.com/talks/michael_sandel_why_we_shouldn_t_trust_markets_with_our_civic_life
1837,https://www.ted.com/talks/michael_porter_why_business_can_be_good_at_solving_social_problems
1838,https://www.ted.com/talks/janette_sadik_khan_new_york_s_streets_not_so_mean_any_more
1839,https://www.ted.com/talks/trita_parsi_iran_and_israel_peace_is_possible
184,https://www.ted.com/talks/vilayanur_ramachandran_on_your_mind
1840,https://www.ted.com/talks/gary_slutkin_let_s_treat_violence_like_a_contagious_disease
1841,https://www.ted.com/talks/andrew_fitzgerald_adventures_in_twitter_fiction
1842,https://www.ted.com/talks/dambisa_moyo_is_china_the_new_idol_for_emerging_economies
1843,https://www.ted.com/talks/jeff_speck_the_walkable_city
1845,https://www.ted.com/talks/molly_stevens_a_new_way_to_grow_bone
1846,https://www.ted.com/talks/iwan_baan_ingenious_homes_in_unexpected_places
1847,https://www.ted.com/talks/amanda_bennett_a_heroic_narrative_for_letting_go
1848,https://www.ted.com/talks/alessandro_acquisti_why_privacy_matters
1849,https://www.ted.com/talks/hetain_patel_who_am_i_think_again
185,https://www.ted.com/talks/elene_gabre_madhin_on_ethiopian_economics
1850,https://www.ted.com/talks/steve_howard_let_s_go_all_in_on_selling_sustainability
1851,https://www.ted.com/talks/charles_robertson_africa_s_next_boom
1852,https://www.ted.com/talks/parul_sehgal_an_ode_to_envy
1853,https://www.ted.com/talks/gian_giudice_why_our_universe_might_exist_on_a_knife_edge
1854,https://www.ted.com/talks/xavier_vilalta_architecture_at_home_in_its_community
1855,https://www.ted.com/talks/mariana_mazzucato_government_investor_risk_taker_innovator
1856,https://www.ted.com/talks/abha_dawesar_life_in_the_digital_now
1857,https://www.ted.com/talks/holly_morris_why_stay_in_chernobyl_because_it_s_home
1858,https://www.ted.com/talks/robin_nagle_what_i_discovered_in_new_york_city_trash
1859,https://www.ted.com/talks/rodrigo_canales_the_deadly_genius_of_drug_cartels
1860,https://www.ted.com/talks/gregoire_courtine_the_paralyzed_rat_that_walked
1861,https://www.ted.com/talks/mikko_hypponen_how_the_nsa_betrayed_the_world_s_trust_time_to_act
1862,https://www.ted.com/talks/arthur_benjamin_the_magic_of_fibonacci_numbers
1863,https://www.ted.com/talks/chris_downey_design_with_the_blind_in_mind
1864,https://www.ted.com/talks/mohamed_ali_the_link_between_unemployment_and_terrorism
1865,https://www.ted.com/talks/mick_cornett_how_an_obese_town_lost_a_million_pounds
1866,https://www.ted.com/talks/jane_mcgonigal_massively_multi_player_thumb_wrestling
187,https://www.ted.com/talks/larry_lessig_says_the_law_is_strangling_creativity
1872,https://www.ted.com/talks/lian_pin_koh_a_drone_s_eye_view_of_conservation
1873,https://www.ted.com/talks/stefan_larsson_what_doctors_can_learn_from_each_other
1874,https://www.ted.com/talks/greg_asner_ecology_from_the_air
1875,https://www.ted.com/talks/henry_evans_and_chad_jenkins_meet_the_robots_for_humanity
1876,https://www.ted.com/talks/andreas_raptopoulos_no_roads_there_s_a_drone_for_that
1877,https://www.ted.com/talks/jared_diamond_how_societies_can_grow_old_better
1878,https://www.ted.com/talks/peter_doolittle_how_your_working_memory_makes_sense_of_the_world
1879,https://www.ted.com/talks/suzana_herculano_houzel_what_is_so_special_about_the_human_brain
188,https://www.ted.com/talks/raul_midon_plays_all_the_answers_and_tembererana
1880,https://www.ted.com/talks/david_steindl_rast_want_to_be_happy_be_grateful
1881,https://www.ted.com/talks/toby_eccles_invest_in_social_change
1882,https://www.ted.com/talks/geraldine_hamilton_body_parts_on_a_chip
1883,https://www.ted.com/talks/sally_kohn_let_s_try_emotional_correctness
1885,https://www.ted.com/talks/david_lang_my_underwater_robot
1886,https://www.ted.com/talks/enrique_penalosa_why_buses_represent_democracy_in_action
1887,https://www.ted.com/talks/rose_george_inside_the_secret_shipping_industry
1888,https://www.ted.com/talks/diebedo_francis_kere_how_to_build_with_clay_and_community
1889,https://www.ted.com/talks/eddy_cartaya_my_glacier_cave_discoveries
189,https://www.ted.com/talks/sherwin_nuland_on_electroshock_therapy
1890,https://www.ted.com/talks/boyd_varty_what_i_learned_from_nelson_mandela
1891,https://www.ted.com/talks/stephen_cave_the_4_stories_we_tell_ourselves_about_death
1892,https://www.ted.com/talks/toni_griffin_a_new_vision_for_rebuilding_detroit
1893,https://www.ted.com/talks/marco_annunziata_welcome_to_the_age_of_the_industrial_internet
1894,https://www.ted.com/talks/andrew_solomon_depression_the_secret_we_share
1895,https://www.ted.com/talks/krista_donaldson_the_80_prosthetic_knee_that_s_changing_lives
1896,https://www.ted.com/talks/diana_nyad_never_ever_give_up
1897,https://www.ted.com/talks/paul_piff_does_money_make_you_mean
1898,https://www.ted.com/talks/maysoon_zayid_i_got_99_problems_palsy_is_just_one
19,https://www.ted.com/talks/kevin_kelly_on_how_technology_evolves
190,https://www.ted.com/talks/jan_chipchase_on_our_mobile_phones
1900,https://www.ted.com/talks/sandra_aamodt_why_dieting_doesn_t_usually_work
1901,https://www.ted.com/talks/roger_stein_a_bold_new_way_to_fund_drug_research
1902,https://www.ted.com/talks/frederic_kaplan_how_i_built_an_information_time_machine
1903,https://www.ted.com/talks/ryan_holladay_to_hear_this_music_you_have_to_be_there_literally
1904,https://www.ted.com/talks/harish_manwani_profit_s_not_always_the_point
1905,https://www.ted.com/talks/mark_kendall_demo_a_needle_free_vaccine_patch_that_s_safer_and_way_cheaper
1906,https://www.ted.com/talks/sheryl_sandberg_so_we_leaned_in_now_what
1907,https://www.ted.com/talks/luke_syson_how_i_learned_to_stop_worrying_and_love_useless_art
1908,https://www.ted.com/talks/guy_hoffman_robots_with_soul
1909,https://www.ted.com/talks/shereen_el_feki_a_little_told_tale_of_sex_and_sensuality
191,https://www.ted.com/talks/matthieu_ricard_on_the_habits_of_happiness
1910,https://www.ted.com/talks/paula_johnson_his_and_hers_healthcare
1911,https://www.ted.com/talks/yves_morieux_as_work_gets_more_complex_6_rules_to_simplify
1912,https://www.ted.com/talks/joe_kowan_how_i_beat_stage_fright
1913,https://www.ted.com/talks/anant_agarwal_why_massively_open_online_courses_still_matter
1914,https://www.ted.com/talks/anne_milgram_why_smart_statistics_are_the_key_to_fighting_crime
1915,https://www.ted.com/talks/mckenna_pope_want_to_be_an_activist_start_with_your_toys
1916,https://www.ted.com/talks/nicolas_perony_puppies_now_that_i_ve_got_your_attention_complexity_theory
1917,https://www.ted.com/talks/maya_penn_meet_a_young_entrepreneur_cartoonist_designer_activist
1918,https://www.ted.com/talks/esta_soler_how_we_turned_the_tide_on_domestic_violence_hint_the_polaroid_helped
1919,https://www.ted.com/talks/dan_berkenstock_the_world_is_one_big_dataset_now_how_to_photograph_it
192,https://www.ted.com/talks/david_keith_s_surprising_ideas_on_climate_change
1920,https://www.ted.com/talks/teddy_cruz_how_architectural_innovations_migrate_across_borders
1921,https://www.ted.com/talks/aparna_rao_art_that_craves_your_attention
1922,https://www.ted.com/talks/alex_wissner_gross_a_new_equation_for_intelligence
1924,https://www.ted.com/talks/david_puttnam_what_happens_when_the_media_s_priority_is_profit
1925,https://www.ted.com/talks/yann_dall_aglio_love_you_re_doing_it_wrong
1926,https://www.ted.com/talks/leyla_acaroglu_paper_beats_plastic_how_to_rethink_environmental_folklore
1927,https://www.ted.com/talks/chris_mcknett_the_investment_logic_for_sustainability
1928,https://www.ted.com/talks/rupal_patel_synthetic_voices_as_unique_as_fingerprints
1929,https://www.ted.com/talks/michael_metcalfe_we_need_money_for_aid_so_let_s_print_it
193,https://www.ted.com/talks/juan_enriquez_wants_to_grow_energy
1930,https://www.ted.com/talks/roselinde_torres_what_it_takes_to_be_a_great_leader
1931,https://www.ted.com/talks/christopher_ryan_are_we_designed_to_be_sexual_omnivores
1932,https://www.ted.com/talks/ash_beckham_we_re_all_hiding_something_let_s_find_the_courage_to_open_up
1933,https://www.ted.com/talks/catherine_bracy_why_good_hackers_make_good_citizens
1934,https://www.ted.com/talks/ajit_narayanan_a_word_game_to_communicate_in_any_language
1935,https://www.ted.com/talks/siddharthan_chandran_can_the_damaged_brain_repair_itself
1936,https://www.ted.com/talks/henry_lin_what_we_can_learn_from_galaxies_far_far_away
1937,https://www.ted.com/talks/annette_heuser_the_3_agencies_with_the_power_to_make_or_break_economies
1938,https://www.ted.com/talks/philip_evans_how_data_will_transform_business
1939,https://www.ted.com/talks/mary_lou_jepsen_could_future_devices_read_images_from_our_brains
194,https://www.ted.com/talks/murray_gell_mann_on_beauty_and_truth_in_physics
1940,https://www.ted.com/talks/christopher_soghoian_government_surveillance_this_is_just_the_beginning
1941,https://www.ted.com/talks/manu_prakash_a_50_cent_microscope_that_folds_like_origami
1942,https://www.ted.com/talks/gabe_barcia_colombo_my_dna_vending_machine
1943,https://www.ted.com/talks/anne_marie_slaughter_can_we_all_have_it_all
1944,https://www.ted.com/talks/toby_shapshak_you_don_t_need_an_app_for_that
1945,https://www.ted.com/talks/carin_bondar_the_birds_and_the_bees_are_just_the_beginning
1946,https://www.ted.com/talks/daniel_reisel_the_neuroscience_of_restorative_justice
1947,https://www.ted.com/talks/norman_spack_how_i_help_transgender_teens_become_who_they_want_to_be
1948,https://www.ted.com/talks/steven_pinker_and_rebecca_newberger_goldstein_the_long_reach_of_reason
1949,https://www.ted.com/talks/charmian_gooch_my_wish_to_launch_a_new_era_of_openness_in_business
195,https://www.ted.com/talks/robert_full_on_animal_movement
1950,https://www.ted.com/talks/edward_snowden_here_s_how_we_take_back_the_internet
1951,https://www.ted.com/talks/chris_hadfield_what_i_learned_from_going_blind_in_space
1952,https://www.ted.com/talks/richard_ledgett_the_nsa_responds_to_edward_snowden_s_ted_talk
1953,https://www.ted.com/talks/larry_page_where_s_google_going_next
1954,https://www.ted.com/talks/ziauddin_yousafzai_my_daughter_malala
1955,https://www.ted.com/talks/ed_yong_suicidal_wasps_zombie_roaches_and_other_tales_of_parasites
1956,https://www.ted.com/talks/bran_ferren_to_create_for_the_ages_let_s_combine_art_and_engineering
1957,https://www.ted.com/talks/jennifer_golbeck_the_curly_fry_conundrum_why_social_media_likes_say_more_than_you_might_think
1958,https://www.ted.com/talks/del_harvey_the_strangeness_of_scale_at_twitter
1959,https://www.ted.com/talks/hugh_herr_the_new_bionics_that_let_us_run_climb_and_dance
196,https://www.ted.com/talks/david_pogue_on_the_music_wars
1960,https://www.ted.com/talks/lawrence_lessig_the_unstoppable_walk_to_political_reform
1961,https://www.ted.com/talks/geena_rocero_why_i_must_come_out
1962,https://www.ted.com/talks/daffodil_hudson_is_this_the_cure_for_stage_fright
1963,https://www.ted.com/talks/allan_adams_the_discovery_that_could_rewrite_physics
1964,https://www.ted.com/talks/bill_and_melinda_gates_why_giving_away_our_wealth_has_been_the_most_satisfying_thing_we_ve_done
1965,https://www.ted.com/talks/christopher_emdin_teach_teachers_how_to_create_magic
1966,https://www.ted.com/talks/amanda_burden_how_public_spaces_make_cities_work
1969,https://www.ted.com/talks/louie_schwartzberg_hidden_miracles_of_the_natural_world
197,https://www.ted.com/talks/philippe_starck_thinks_deep_on_design
1971,https://www.ted.com/talks/david_sengeh_the_sore_problem_of_prosthetic_limbs
1972,https://www.ted.com/talks/gabby_giffords_and_mark_kelly_be_passionate_be_courageous_be_your_best
1973,https://www.ted.com/talks/david_brooks_should_you_live_for_your_resume_or_your_eulogy
1974,https://www.ted.com/talks/jennifer_senior_for_parents_happiness_is_a_very_high_bar
1976,https://www.ted.com/talks/jeremy_kasdin_the_flower_shaped_starshade_that_might_help_us_detect_earth_like_planets
1977,https://www.ted.com/talks/matthew_carter_my_life_in_typefaces
1978,https://www.ted.com/talks/sarah_lewis_embrace_the_near_win
1979,https://www.ted.com/talks/michel_laberge_how_synchronized_hammer_strikes_could_generate_nuclear_fusion
198,https://www.ted.com/talks/ron_eglash_on_african_fractals
1981,https://www.ted.com/talks/hamish_jolly_a_shark_deterrent_wetsuit_and_it_s_not_what_you_think
1982,https://www.ted.com/talks/will_marshall_teeny_tiny_satellites_that_photograph_the_entire_planet_every_day
1983,https://www.ted.com/talks/elizabeth_gilbert_success_failure_and_the_drive_to_keep_creating
1984,https://www.ted.com/talks/james_patten_the_best_computer_interface_maybe_your_hands
1985,https://www.ted.com/talks/wendy_chung_autism_what_we_know_and_what_we_don_t_know_yet
1986,https://www.ted.com/talks/david_epstein_are_athletes_really_getting_faster_better_stronger
1987,https://www.ted.com/talks/andrew_bastawrous_get_your_next_eye_exam_on_a_smartphone
1988,https://www.ted.com/talks/gavin_schmidt_the_emergent_patterns_of_climate_change
1989,https://www.ted.com/talks/sarah_jones_what_does_the_future_hold_11_characters_offer_quirky_answers
199,https://www.ted.com/talks/arthur_benjamin_does_mathemagic
1990,https://www.ted.com/talks/mellody_hobson_color_blind_or_color_brave
1991,https://www.ted.com/talks/marco_tempest_maybe_the_best_robot_demo_ever
1992,https://www.ted.com/talks/stanley_mcchrystal_the_military_case_for_sharing_knowledge
1993,https://www.ted.com/talks/randall_munroe_comics_that_ask_what_if
1994,https://www.ted.com/talks/mark_ronson_how_sampling_transformed_music
1995,https://www.ted.com/talks/deborah_gordon_what_ants_teach_us_about_the_brain_cancer_and_the_internet
1996,https://www.ted.com/talks/william_black_how_to_rob_a_bank_from_the_inside_that_is
1997,https://www.ted.com/talks/kevin_briggs_the_bridge_between_suicide_and_life
1998,https://www.ted.com/talks/simon_sinek_why_good_leaders_make_you_feel_safe
1999,https://www.ted.com/talks/sebastian_junger_why_veterans_miss_war
2,https://www.ted.com/talks/amy_smith_shares_simple_lifesaving_design
20,https://www.ted.com/talks/malcolm_gladwell_on_spaghetti_sauce
200,https://www.ted.com/talks/daniel_goleman_on_compassion
2000,https://www.ted.com/talks/rives_a_museum_of_4_o_clock_in_the_morning
2001,https://www.ted.com/talks/sara_lewis_the_loves_and_lies_of_fireflies
2002,https://www.ted.com/talks/tristram_wyatt_the_smelly_mystery_of_the_human_pheromone
2003,https://www.ted.com/talks/jackie_savitz_save_the_oceans_feed_the_world
2004,https://www.ted.com/talks/stephen_friend_the_hunt_for_unexpected_genetic_heroes
2005,https://www.ted.com/talks/andrew_solomon_how_the_worst_moments_in_our_lives_make_us_who_we_are
2006,https://www.ted.com/talks/jon_mooallem_the_strange_story_of_the_teddy_bear_and_what_it_reveals_about_our_relationship_to_animals
2007,https://www.ted.com/talks/chris_kluwe_how_augmented_reality_will_change_sports_and_build_empathy
2008,https://www.ted.com/talks/wes_moore_how_to_talk_to_veterans_about_the_war
2009,https://www.ted.com/talks/kitra_cahana_stories_of_the_homeless_and_hidden
201,https://www.ted.com/talks/lakshmi_pratury_on_letter_writing
2010,https://www.ted.com/talks/sting_how_i_started_writing_songs_again
2011,https://www.ted.com/talks/kwame_anthony_appiah_is_religion_good_or_bad_this_is_a_trick_question
2012,https://www.ted.com/talks/dan_gilbert_you_are_always_changing
2013,https://www.ted.com/talks/stephen_burt_why_people_need_poetry
2014,https://www.ted.com/talks/robert_full_the_secrets_of_nature_s_grossest_creatures_channeled_into_robots
2015,https://www.ted.com/talks/ray_kurzweil_get_ready_for_hybrid_thinking
2016,https://www.ted.com/talks/yoruba_richen_what_the_gay_rights_movement_learned_from_the_civil_rights_movement
2017,https://www.ted.com/talks/stella_young_i_m_not_your_inspiration_thank_you_very_much
2018,https://www.ted.com/talks/will_potter_the_shocking_move_to_criminalize_non_violent_protest
2019,https://www.ted.com/talks/keren_elazari_hackers_the_internet_s_immune_system
202,https://www.ted.com/talks/gever_tulley_on_5_dangerous_things_for_kids
2020,https://www.ted.com/talks/uri_alon_why_truly_innovative_science_demands_a_leap_into_the_unknown
2021,https://www.ted.com/talks/aj_jacobs_the_world_s_largest_family_reunion_we_re_all_invited
2022,https://www.ted.com/talks/anne_curzan_what_makes_a_word_real
2023,https://www.ted.com/talks/ruth_chang_how_to_make_hard_choices
2024,https://www.ted.com/talks/zak_ebrahim_i_am_the_son_of_a_terrorist_here_s_how_i_chose_peace
2025,https://www.ted.com/talks/pico_iyer_the_art_of_stillness
2026,https://www.ted.com/talks/avi_reichental_what_s_next_in_3d_printing
2027,https://www.ted.com/talks/david_kwong_two_nerdy_obsessions_meet_and_it_s_magic
2028,https://www.ted.com/talks/jamila_lyiscott_3_ways_to_speak_english
2029,https://www.ted.com/talks/shaka_senghor_why_your_worst_deeds_don_t_define_you
203,https://www.ted.com/talks/yossi_vardi_fights_local_warming
2030,https://www.ted.com/talks/lorrie_faith_cranor_what_s_wrong_with_your_pa_w0rd
2031,https://www.ted.com/talks/billy_collins_two_poems_about_what_dogs_think_probably
2032,https://www.ted.com/talks/naomi_oreskes_why_we_should_believe_in_science
2033,https://www.ted.com/talks/ge_wang_the_diy_orchestra_of_the_future
2034,https://www.ted.com/talks/julian_treasure_how_to_speak_so_that_people_want_to_listen
2035,https://www.ted.com/talks/chris_domas_the_1s_and_0s_behind_cyber_warfare
